id	source_verse	text
01021025012	01021025	рабы
01021025013	01021025	Авимелеховы
01021025014	01021025	.
01021026001	01021026	Авимелех
01021026002	01021026	же
01021026003	01021026	сказал
01021026004	01021026	[
01021026005	01021026	ему
01021026006	01021026	]
01021026007	01021026	:
01021026008	01021026	не
01021026009	01021026	знаю
01021026010	01021026	,
01021026011	01021026	кто
01021026012	01021026	это
01021026013	01021026	сделал
01021026014	01021026	,
01021026015	01021026	и
01021026016	01021026	ты
01021026017	01021026	не
01021026018	01021026	сказал
01021026019	01021026	мне
01021026020	01021026	;
01021026021	01021026	я
01021026022	01021026	даже
01021026023	01021026	и
01021026024	01021026	не
01021026025	01021026	слыхал
01021026026	01021026	о
01021026027	01021026	том
01021026028	01021026	доныне
01021026029	01021026	.
01021027001	01021027	И
01021027002	01021027	взял
01021027003	01021027	Авраам
01021027004	01021027	мелкого
01021027005	01021027	и
01021027006	01021027	крупного
01021027007	01021027	скота
01021027008	01021027	и
01021027009	01021027	дал
01021027010	01021027	Авимелеху
01021027011	01021027	,
01021027012	01021027	и
01021027013	01021027	они
01021027014	01021027	оба
01021027015	01021027	заключили
01021027016	01021027	союз
01021027017	01021027	.
01021028001	01021028	И
01021028002	01021028	поставил
01021028003	01021028	Авраам
01021028004	01021028	семь
01021028005	01021028	агниц
01021028006	01021028	из
01021028007	01021028	стада
01021028008	01021028	мелкого
01021028009	01021028	скота
01021028010	01021028	особо
01021028011	01021028	.
01021029001	01021029	Авимелех
01021029002	01021029	же
01021029003	01021029	сказал
01021029004	01021029	Аврааму
01021029005	01021029	:
01021029006	01021029	на
01021029007	01021029	что
01021029008	01021029	здесь
01021029009	01021029	сии
01021029010	01021029	семь
01021029011	01021029	агниц
01021029012	01021029	[
01021029013	01021029	из
01021029014	01021029	стада
01021029015	01021029	овец
01021029016	01021029	]
01021029017	01021029	,
01021029018	01021029	которых
01021029019	01021029	ты
01021029020	01021029	поставил
01021029021	01021029	особо
01021029022	01021029	?
01021030001	01021030	[
01021030002	01021030	Авраам
01021030003	01021030	]
01021030004	01021030	сказал
01021030005	01021030	:
01021030006	01021030	семь
01021030007	01021030	агниц
01021030008	01021030	сих
01021030009	01021030	возьми
01021030010	01021030	от
01021030011	01021030	руки
01021030012	01021030	моей
01021030013	01021030	,
01021030014	01021030	чтобы
01021030015	01021030	они
01021030016	01021030	были
01021030017	01021030	мне
01021030018	01021030	свидетельством
01021030019	01021030	,
01021030020	01021030	что
01021030021	01021030	я
01021030022	01021030	выкопал
01021030023	01021030	этот
01021030024	01021030	колодезь
01021030025	01021030	.
01021031001	01021031	Потому
01021031002	01021031	и
01021031003	01021031	назвал
01021031004	01021031	он
01021031005	01021031	сие
01021031006	01021031	место
01021031007	01021031	:
01021031008	01021031	Вирсавия
01021031009	01021031	,
01021031010	01021031	ибо
01021031011	01021031	тут
01021031012	01021031	оба
01021031013	01021031	они
01021031014	01021031	клялись
01021031015	01021031	.
01021032001	01021032	И
01021032002	01021032	заключили
01021032003	01021032	союз
01021032004	01021032	в
01021032005	01021032	Вирсавии
01021032006	01021032	.
01021032007	01021032	И
01021032008	01021032	встал
01021032009	01021032	Авимелех
01021032010	01021032	,
01021032011	01021032	и
01021032012	01021032	[
01021032013	01021032	Ахузаф
01021032014	01021032	,
01021032015	01021032	невестоводитель
01021032016	01021032	его
01021032017	01021032	,
01021032018	01021032	и
01021032019	01021032	]
01021032020	01021032	Фихол
01021032021	01021032	,
01021032022	01021032	военачальник
01021032023	01021032	его
01021032024	01021032	,
01021032025	01021032	и
01021032026	01021032	возвратились
01021032027	01021032	в
01021032028	01021032	землю
01021032029	01021032	Филистимскую
01021032030	01021032	.
01021033001	01021033	И
01021033002	01021033	насадил
01021033003	01021033	[
01021033004	01021033	Авраам
01021033005	01021033	]
01021033006	01021033	при
01021033007	01021033	Вирсавии
01021033008	01021033	рощу
01021033009	01021033	и
01021033010	01021033	призвал
01021033011	01021033	там
01021033012	01021033	имя
01021033013	01021033	Господа
01021033014	01021033	,
01021033015	01021033	Бога
01021033016	01021033	вечного
01021033017	01021033	.
01021034001	01021034	И
01021034002	01021034	жил
01021034003	01021034	Авраам
01021034004	01021034	в
01021034005	01021034	земле
01021034006	01021034	Филистимской
01021034007	01021034	,
01021034008	01021034	как
01021034009	01021034	странник
01021034010	01021034	,
01021034011	01021034	дни
01021034012	01021034	многие
01021034013	01021034	.
01022001001	01022001	И
01022001002	01022001	было
01022001003	01022001	,
01022001004	01022001	после
01022001005	01022001	сих
01022001006	01022001	происшествий
01022001007	01022001	Бог
01022001008	01022001	искушал
01022001009	01022001	Авраама
01022001010	01022001	и
01022001011	01022001	сказал
01022001012	01022001	ему
01022001013	01022001	:
01022001014	01022001	Авраам
01022001015	01022001	!
01022001016	01022001	Он
01022001017	01022001	сказал
01022001018	01022001	:
01022001019	01022001	вот
01022001020	01022001	я
01022001021	01022001	.
01022002001	01022002	Бог
01022002002	01022002	сказал
01022002003	01022002	:
01022002004	01022002	возьми
01022002005	01022002	сына
01022002006	01022002	твоего
01022002007	01022002	,
01022002008	01022002	единственного
01022002009	01022002	твоего
01022002010	01022002	,
01022002011	01022002	которого
01022002012	01022002	ты
01022002013	01022002	любишь
01022002014	01022002	,
01022002015	01022002	Исаака
01022002016	01022002	;
01022002017	01022002	и
01022002018	01022002	пойди
01022002019	01022002	в
01022002020	01022002	землю
01022002021	01022002	Мориа
01022002022	01022002	и
01022002023	01022002	там
01022002024	01022002	принеси
01022002025	01022002	его
01022002026	01022002	во
01022002027	01022002	всесожжение
01022002028	01022002	на
01022002029	01022002	одной
01022002030	01022002	из
01022002031	01022002	гор
01022002032	01022002	,
01022002033	01022002	о
01022002034	01022002	которой
01022002035	01022002	Я
01022002036	01022002	скажу
01022002037	01022002	тебе
01022002038	01022002	.
01022003001	01022003	Авраам
01022003002	01022003	встал
01022003003	01022003	рано
01022003004	01022003	утром
01022003005	01022003	,
01022003006	01022003	оседлал
01022003007	01022003	осла
01022003008	01022003	своего
01022003009	01022003	,
01022003010	01022003	взял
01022003011	01022003	с
01022003012	01022003	собою
01022003013	01022003	двоих
01022003014	01022003	из
01022003015	01022003	отроков
01022003016	01022003	своих
01022003017	01022003	и
01022003018	01022003	Исаака
01022003019	01022003	,
01022003020	01022003	сына
01022003021	01022003	своего
01022003022	01022003	;
01022003023	01022003	наколол
01022003024	01022003	дров
01022003025	01022003	для
01022003026	01022003	всесожжения
01022003027	01022003	,
01022003028	01022003	и
01022003029	01022003	,
01022003030	01022003	встав
01022003031	01022003	,
01022003032	01022003	пошел
01022003033	01022003	на
01022003034	01022003	место
01022003035	01022003	,
01022003036	01022003	о
01022003037	01022003	котором
01022003038	01022003	сказал
01022003039	01022003	ему
01022003040	01022003	Бог
01022003041	01022003	.
01022004001	01022004	На
01022004002	01022004	третий
01022004003	01022004	день
01022004004	01022004	Авраам
01022004005	01022004	возвел
01022004006	01022004	очи
01022004007	01022004	свои
01022004008	01022004	и
01022004009	01022004	увидел
01022004010	01022004	то
01022004011	01022004	место
01022004012	01022004	издалека
01022004013	01022004	.
01022005001	01022005	И
01022005002	01022005	сказал
01022005003	01022005	Авраам
01022005004	01022005	отрокам
01022005005	01022005	своим
01022005006	01022005	:
01022005007	01022005	останьтесь
01022005008	01022005	вы
01022005009	01022005	здесь
01022005010	01022005	с
01022005011	01022005	ослом
01022005012	01022005	,
01022005013	01022005	а
01022005014	01022005	я
01022005015	01022005	и
01022005016	01022005	сын
01022005017	01022005	пойдем
01022005018	01022005	туда
01022005019	01022005	и
01022005020	01022005	поклонимся
01022005021	01022005	,
01022005022	01022005	и
01022005023	01022005	возвратимся
01022005024	01022005	к
01022005025	01022005	вам
01022005026	01022005	.
01022006001	01022006	И
01022006002	01022006	взял
01022006003	01022006	Авраам
01022006004	01022006	дрова
01022006005	01022006	для
01022006006	01022006	всесожжения
01022006007	01022006	,
01022006008	01022006	и
01022006009	01022006	возложил
01022006010	01022006	на
01022006011	01022006	Исаака
01022006012	01022006	,
01022006013	01022006	сына
01022006014	01022006	своего
01022006015	01022006	;
01022006016	01022006	взял
01022006017	01022006	в
01022006018	01022006	руки
01022006019	01022006	огонь
01022006020	01022006	и
01022006021	01022006	нож
01022006022	01022006	,
01022006023	01022006	и
01022006024	01022006	пошли
01022006025	01022006	оба
01022006026	01022006	вместе
01022006027	01022006	.
01022007001	01022007	И
01022007002	01022007	начал
01022007003	01022007	Исаак
01022007004	01022007	говорить
01022007005	01022007	Аврааму
01022007006	01022007	,
01022007007	01022007	отцу
01022007008	01022007	своему
01022007009	01022007	,
01022007010	01022007	и
01022007011	01022007	сказал
01022007012	01022007	:
01022007013	01022007	отец
01022007014	01022007	мой
01022007015	01022007	!
01022007016	01022007	Он
01022007017	01022007	отвечал
01022007018	01022007	:
01022007019	01022007	вот
01022007020	01022007	я
01022007021	01022007	,
01022007022	01022007	сын
01022007023	01022007	мой
01022007024	01022007	.
01022007025	01022007	Он
01022007026	01022007	сказал
01022007027	01022007	:
01022007028	01022007	вот
01022007029	01022007	огонь
01022007030	01022007	и
01022007031	01022007	дрова
01022007032	01022007	,
01022007033	01022007	где
01022007034	01022007	же
01022007035	01022007	агнец
01022007036	01022007	для
01022007037	01022007	всесожжения
01022007038	01022007	?
01022008001	01022008	Авраам
01022008002	01022008	сказал
01022008003	01022008	:
01022008004	01022008	Бог
01022008005	01022008	усмотрит
01022008006	01022008	Себе
01022008007	01022008	агнца
01022008008	01022008	для
01022008009	01022008	всесожжения
01022008010	01022008	,
01022008011	01022008	сын
01022008012	01022008	мой
01022008013	01022008	.
01022008014	01022008	И
01022008015	01022008	шли
01022008016	01022008	далее
01022008017	01022008	оба
01022008018	01022008	вместе
01022008019	01022008	.
01022009001	01022009	И
01022009002	01022009	пришли
01022009003	01022009	на
01022009004	01022009	место
01022009005	01022009	,
01022009006	01022009	о
01022009007	01022009	котором
01022009008	01022009	сказал
01022009009	01022009	ему
01022009010	01022009	Бог
01022009011	01022009	;
01022009012	01022009	и
01022009013	01022009	устроил
01022009014	01022009	там
01022009015	01022009	Авраам
01022009016	01022009	жертвенник
01022009017	01022009	,
01022009018	01022009	разложил
01022009019	01022009	дрова
01022009020	01022009	и
01022009021	01022009	,
01022009022	01022009	связав
01022009023	01022009	сына
01022009024	01022009	своего
01022009025	01022009	Исаака
01022009026	01022009	,
01022009027	01022009	положил
01022009028	01022009	его
01022009029	01022009	на
01022009030	01022009	жертвенник
01022009031	01022009	поверх
01022009032	01022009	дров
01022009033	01022009	.
01022010001	01022010	И
01022010002	01022010	простер
01022010003	01022010	Авраам
01022010004	01022010	руку
01022010005	01022010	свою
01022010006	01022010	,
01022010007	01022010	и
01022010008	01022010	взял
01022010009	01022010	нож
01022010010	01022010	,
01022010011	01022010	чтобы
01022010012	01022010	заколоть
01022010013	01022010	сына
01022010014	01022010	своего
01022010015	01022010	.
01022011001	01022011	Но
01022011002	01022011	Ангел
01022011003	01022011	Господень
01022011004	01022011	воззвал
01022011005	01022011	к
01022011006	01022011	нему
01022011007	01022011	с
01022011008	01022011	неба
01022011009	01022011	и
01022011010	01022011	сказал
01022011011	01022011	:
01022011012	01022011	Авраам
01022011013	01022011	!
01022011014	01022011	Авраам
01022011015	01022011	!
01022011016	01022011	Он
01022011017	01022011	сказал
01022011018	01022011	:
01022011019	01022011	вот
01022011020	01022011	я
01022011021	01022011	.
01022012001	01022012	Ангел
01022012002	01022012	сказал
01022012003	01022012	:
01022012004	01022012	не
01022012005	01022012	поднимай
01022012006	01022012	руки
01022012007	01022012	твоей
01022012008	01022012	на
01022012009	01022012	отрока
01022012010	01022012	и
01022012011	01022012	не
01022012012	01022012	делай
01022012013	01022012	над
01022012014	01022012	ним
01022012015	01022012	ничего
01022012016	01022012	,
01022012017	01022012	ибо
01022012018	01022012	теперь
01022012019	01022012	Я
01022012020	01022012	знаю
01022012021	01022012	,
01022012022	01022012	что
01022012023	01022012	боишься
01022012024	01022012	ты
01022012025	01022012	Бога
01022012026	01022012	и
01022012027	01022012	не
01022012028	01022012	пожалел
01022012029	01022012	сына
01022012030	01022012	твоего
01022012031	01022012	,
01022012032	01022012	единственного
01022012033	01022012	твоего
01022012034	01022012	,
01022012035	01022012	для
01022012036	01022012	Меня
01022012037	01022012	.
01022013001	01022013	И
01022013002	01022013	возвел
01022013003	01022013	Авраам
01022013004	01022013	очи
01022013005	01022013	свои
01022013006	01022013	,
01022013007	01022013	и
01022013008	01022013	увидел
01022013009	01022013	:
01022013010	01022013	и
01022013011	01022013	вот
01022013012	01022013	,
01022013013	01022013	позади
01022013014	01022013	овен
01022013015	01022013	,
01022013016	01022013	запутавшийся
01022013017	01022013	в
01022013018	01022013	чаще
01022013019	01022013	рогами
01022013020	01022013	своими
01022013021	01022013	.
01022013022	01022013	Авраам
01022013023	01022013	пошел
01022013024	01022013	,
01022013025	01022013	взял
01022013026	01022013	овна
01022013027	01022013	и
01022013028	01022013	принес
01022013029	01022013	его
01022013030	01022013	во
01022013031	01022013	всесожжение
01022013032	01022013	вместо
01022013033	01022013	[
01022013034	01022013	Исаака
01022013035	01022013	]
01022013036	01022013	сына
01022013037	01022013	своего
01022013038	01022013	.
01022014001	01022014	И
01022014002	01022014	нарек
01022014003	01022014	Авраам
01022014004	01022014	имя
01022014005	01022014	месту
01022014006	01022014	тому
01022014007	01022014	:
01022014008	01022014	Иегова-ире
01022014009	01022014	.
01022014010	01022014	Посему
01022014011	01022014	и
01022014012	01022014	ныне
01022014013	01022014	говорится
01022014014	01022014	:
01022014015	01022014	на
01022014016	01022014	горе
01022014017	01022014	Иеговы
01022014018	01022014	усмотрится
01022014019	01022014	.
01022015001	01022015	И
01022015002	01022015	вторично
01022015003	01022015	воззвал
01022015004	01022015	к
01022015005	01022015	Аврааму
01022015006	01022015	Ангел
01022015007	01022015	Господень
01022015008	01022015	с
01022015009	01022015	неба
01022016001	01022016	и
01022016002	01022016	сказал
01022016003	01022016	:
01022016004	01022016	Мною
01022016005	01022016	клянусь
01022016006	01022016	,
01022016007	01022016	говорит
01022016008	01022016	Господь
01022016009	01022016	,
01022016010	01022016	что
01022016011	01022016	,
01022016012	01022016	так
01022016013	01022016	как
01022016014	01022016	ты
01022016015	01022016	сделал
01022016016	01022016	сие
01022016017	01022016	дело
01022016018	01022016	,
01022016019	01022016	и
01022016020	01022016	не
01022016021	01022016	пожалел
01022016022	01022016	сына
01022016023	01022016	твоего
01022016024	01022016	,
01022016025	01022016	единственного
01022016026	01022016	твоего
01022016027	01022016	[
01022016028	01022016	для
01022016029	01022016	Меня
01022016030	01022016	,
01022016031	01022016	]
01022017001	01022017	то
01022017002	01022017	Я
01022017003	01022017	благословляя
01022017004	01022017	благословлю
01022017005	01022017	тебя
01022017006	01022017	и
01022017007	01022017	умножая
01022017008	01022017	умножу
01022017009	01022017	семя
01022017010	01022017	твое
01022017011	01022017	,
01022017012	01022017	как
01022017013	01022017	звезды
01022017014	01022017	небесные
01022017015	01022017	и
01022017016	01022017	как
01022017017	01022017	песок
01022017018	01022017	на
01022017019	01022017	берегу
01022017020	01022017	моря
01022017021	01022017	;
01022017022	01022017	и
01022017023	01022017	овладеет
01022017024	01022017	семя
01022017025	01022017	твое
01022017026	01022017	городами
01022017027	01022017	врагов
01022017028	01022017	своих
01022017029	01022017	;
01022018001	01022018	и
01022018002	01022018	благословятся
01022018003	01022018	в
01022018004	01022018	семени
01022018005	01022018	твоем
01022018006	01022018	все
01022018007	01022018	народы
01022018008	01022018	земли
01022018009	01022018	за
01022018010	01022018	то
01022018011	01022018	,
01022018012	01022018	что
01022018013	01022018	ты
01022018014	01022018	послушался
01022018015	01022018	гласа
01022018016	01022018	Моего
01022018017	01022018	.
01022019001	01022019	И
01022019002	01022019	возвратился
01022019003	01022019	Авраам
01022019004	01022019	к
01022019005	01022019	отрокам
01022019006	01022019	своим
01022019007	01022019	,
01022019008	01022019	и
01022019009	01022019	встали
01022019010	01022019	и
01022019011	01022019	пошли
01022019012	01022019	вместе
01022019013	01022019	в
01022019014	01022019	Вирсавию
01022019015	01022019	;
01022019016	01022019	и
01022019017	01022019	жил
01022019018	01022019	Авраам
01022019019	01022019	в
01022019020	01022019	Вирсавии
01022019021	01022019	.
01022020001	01022020	После
01022020002	01022020	сих
01022020003	01022020	происшествий
01022020004	01022020	Аврааму
01022020005	01022020	возвестили
01022020006	01022020	,
01022020007	01022020	сказав
01022020008	01022020	:
01022020009	01022020	вот
01022020010	01022020	,
01022020011	01022020	и
01022020012	01022020	Милка
01022020013	01022020	родила
01022020014	01022020	Нахору
01022020015	01022020	,
01022020016	01022020	брату
01022020017	01022020	твоему
01022020018	01022020	,
01022020019	01022020	сынов
01022020020	01022020	:
01022021001	01022021	Уца
01022021002	01022021	,
01022021003	01022021	первенца
01022021004	01022021	его
01022021005	01022021	,
01022021006	01022021	Вуза
01022021007	01022021	,
01022021008	01022021	брата
01022021009	01022021	сему
01022021010	01022021	,
01022021011	01022021	Кемуила
01022021012	01022021	,
01022021013	01022021	отца
01022021014	01022021	Арамова
01022021015	01022021	,
01022022001	01022022	Кеседа
01022022002	01022022	,
01022022003	01022022	Хазо
01022022004	01022022	,
01022022005	01022022	Пилдаша
01022022006	01022022	,
01022022007	01022022	Идлафа
01022022008	01022022	и
01022022009	01022022	Вафуила
01022022010	01022022	;
01022023001	01022023	от
01022023002	01022023	Вафуила
01022023003	01022023	родилась
01022023004	01022023	Ревекка
01022023005	01022023	.
01022023006	01022023	Восьмерых
01022023007	01022023	сих
01022023008	01022023	[
01022023009	01022023	сынов
01022023010	01022023	]
01022023011	01022023	родила
01022023012	01022023	Милка
01022023013	01022023	Нахору
01022023014	01022023	,
01022023015	01022023	брату
01022023016	01022023	Авраамову
01022023017	01022023	;
01022024001	01022024	и
01022024002	01022024	наложница
01022024003	01022024	его
01022024004	01022024	,
01022024005	01022024	именем
01022024006	01022024	Реума
01022024007	01022024	,
01022024008	01022024	также
01022024009	01022024	родила
01022024010	01022024	Теваха
01022024011	01022024	,
01022024012	01022024	Гахама
01022024013	01022024	,
01022024014	01022024	Тахаша
01022024015	01022024	и
01022024016	01022024	Мааху
01022024017	01022024	.
01023001001	01023001	Жизни
01023001002	01023001	Сарриной
01023001003	01023001	было
01023001004	01023001	сто
01023001005	01023001	двадцать
01023001006	01023001	семь
01023001007	01023001	лет
01023001008	01023001	:
01023001009	01023001	вот
01023001010	01023001	лета
01023001011	01023001	жизни
01023001012	01023001	Сарриной
01023001013	01023001	;
01023002001	01023002	и
01023002002	01023002	умерла
01023002003	01023002	Сарра
01023002004	01023002	в
01023002005	01023002	Кириаф-Арбе
01023002006	01023002	,
01023002007	01023002	[
01023002008	01023002	который
01023002009	01023002	на
01023002010	01023002	долине
01023002011	01023002	,
01023002012	01023002	]
01023002013	01023002	что
01023002014	01023002	ныне
01023002015	01023002	Хеврон
01023002016	01023002	,
01023002017	01023002	в
01023002018	01023002	земле
01023002019	01023002	Ханаанской
01023002020	01023002	.
01023002021	01023002	И
01023002022	01023002	пришел
01023002023	01023002	Авраам
01023002024	01023002	рыдать
01023002025	01023002	по
01023002026	01023002	Сарре
01023002027	01023002	и
01023002028	01023002	оплакивать
01023002029	01023002	ее
01023002030	01023002	.
01023003001	01023003	И
01023003002	01023003	отошел
01023003003	01023003	Авраам
01023003004	01023003	от
01023003005	01023003	умершей
01023003006	01023003	своей
01023003007	01023003	,
01023003008	01023003	и
01023003009	01023003	говорил
01023003010	01023003	сынам
01023003011	01023003	Хетовым
01023003012	01023003	,
01023003013	01023003	и
01023003014	01023003	сказал
01023003015	01023003	:
01023004001	01023004	я
01023004002	01023004	у
01023004003	01023004	вас
01023004004	01023004	пришелец
01023004005	01023004	и
01023004006	01023004	поселенец
01023004007	01023004	;
01023004008	01023004	дайте
01023004009	01023004	мне
01023004010	01023004	в
01023004011	01023004	собственность
01023004012	01023004	место
01023004013	01023004	для
01023004014	01023004	гроба
01023004015	01023004	между
01023004016	01023004	вами
01023004017	01023004	,
01023004018	01023004	чтобы
01023004019	01023004	мне
01023004020	01023004	умершую
01023004021	01023004	мою
01023004022	01023004	схоронить
01023004023	01023004	от
01023004024	01023004	глаз
01023004025	01023004	моих
01023004026	01023004	.
01023005001	01023005	Сыны
01023005002	01023005	Хета
01023005003	01023005	отвечали
01023005004	01023005	Аврааму
01023005005	01023005	и
01023005006	01023005	сказали
01023005007	01023005	ему
01023005008	01023005	:
01023006001	01023006	послушай
01023006002	01023006	нас
01023006003	01023006	,
01023006004	01023006	господин
01023006005	01023006	наш
01023006006	01023006	;
01023006007	01023006	ты
01023006008	01023006	князь
01023006009	01023006	Божий
01023006010	01023006	посреди
01023006011	01023006	нас
01023006012	01023006	;
01023006013	01023006	в
01023006014	01023006	лучшем
01023006015	01023006	из
01023006016	01023006	наших
01023006017	01023006	погребальных
01023006018	01023006	мест
01023006019	01023006	похорони
01023006020	01023006	умершую
01023006021	01023006	твою
01023006022	01023006	;
01023006023	01023006	никто
01023006024	01023006	из
01023006025	01023006	нас
01023006026	01023006	не
01023006027	01023006	откажет
01023006028	01023006	тебе
01023006029	01023006	в
01023006030	01023006	погребальном
01023006031	01023006	месте
01023006032	01023006	,
01023006033	01023006	для
01023006034	01023006	погребения
01023006035	01023006	[
01023006036	01023006	на
01023006037	01023006	нем
01023006038	01023006	]
01023006039	01023006	умершей
01023006040	01023006	твоей
01023006041	01023006	.
01023007001	01023007	Авраам
01023007002	01023007	встал
01023007003	01023007	и
01023007004	01023007	поклонился
01023007005	01023007	народу
01023007006	01023007	земли
01023007007	01023007	той
01023007008	01023007	,
01023007009	01023007	сынам
01023007010	01023007	Хетовым
01023007011	01023007	;
01023008001	01023008	и
01023008002	01023008	говорил
01023008003	01023008	им
01023008004	01023008	[
01023008005	01023008	Авраам
01023008006	01023008	]
01023008007	01023008	и
01023008008	01023008	сказал
01023008009	01023008	:
01023008010	01023008	если
01023008011	01023008	вы
01023008012	01023008	согласны
01023008013	01023008	,
01023008014	01023008	чтобы
01023008015	01023008	я
01023008016	01023008	похоронил
01023008017	01023008	умершую
01023008018	01023008	мою
01023008019	01023008	,
01023008020	01023008	то
01023008021	01023008	послушайте
01023008022	01023008	меня
01023008023	01023008	,
01023008024	01023008	попросите
01023008025	01023008	за
01023008026	01023008	меня
01023008027	01023008	Ефрона
01023008028	01023008	,
01023008029	01023008	сына
01023008030	01023008	Цохарова
01023008031	01023008	,
01023009001	01023009	чтобы
01023009002	01023009	он
01023009003	01023009	отдал
01023009004	01023009	мне
01023009005	01023009	пещеру
01023009006	01023009	Махпелу
01023009007	01023009	,
01023009008	01023009	которая
01023009009	01023009	у
01023009010	01023009	него
01023009011	01023009	на
01023009012	01023009	конце
01023009013	01023009	поля
01023009014	01023009	его
01023009015	01023009	,
01023009016	01023009	чтобы
01023009017	01023009	за
01023009018	01023009	довольную
01023009019	01023009	цену
01023009020	01023009	отдал
01023009021	01023009	ее
01023009022	01023009	мне
01023009023	01023009	посреди
01023009024	01023009	вас
01023009025	01023009	,
01023009026	01023009	в
01023009027	01023009	собственность
01023009028	01023009	для
01023009029	01023009	погребения
01023009030	01023009	.
01023010001	01023010	Ефрон
01023010002	01023010	же
01023010003	01023010	сидел
01023010004	01023010	посреди
01023010005	01023010	сынов
01023010006	01023010	Хетовых
01023010007	01023010	;
01023010008	01023010	и
01023010009	01023010	отвечал
01023010010	01023010	Ефрон
01023010011	01023010	Хеттеянин
01023010012	01023010	Аврааму
01023010013	01023010	вслух
01023010014	01023010	сынов
01023010015	01023010	Хета
01023010016	01023010	,
01023010017	01023010	всех
01023010018	01023010	входящих
01023010019	01023010	во
01023010020	01023010	врата
01023010021	01023010	города
01023010022	01023010	его
01023010023	01023010	,
01023010024	01023010	и
01023010025	01023010	сказал
01023010026	01023010	:
01023011001	01023011	нет
01023011002	01023011	,
01023011003	01023011	господин
01023011004	01023011	мой
01023011005	01023011	,
01023011006	01023011	послушай
01023011007	01023011	меня
01023011008	01023011	:
01023011009	01023011	я
01023011010	01023011	даю
01023011011	01023011	тебе
01023011012	01023011	поле
01023011013	01023011	и
01023011014	01023011	пещеру
01023011015	01023011	,
01023011016	01023011	которая
01023011017	01023011	на
01023011018	01023011	нем
01023011019	01023011	,
01023011020	01023011	даю
01023011021	01023011	тебе
01023011022	01023011	,
01023011023	01023011	пред
01023011024	01023011	очами
01023011025	01023011	сынов
01023011026	01023011	народа
01023011027	01023011	моего
01023011028	01023011	дарю
01023011029	01023011	тебе
01023011030	01023011	ее
01023011031	01023011	,
01023011032	01023011	похорони
01023011033	01023011	умершую
01023011034	01023011	твою
01023011035	01023011	.
01023012001	01023012	Авраам
01023012002	01023012	поклонился
01023012003	01023012	пред
01023012004	01023012	народом
01023012005	01023012	земли
01023012006	01023012	той
01023013001	01023013	и
01023013002	01023013	говорил
01023013003	01023013	Ефрону
01023013004	01023013	вслух
01023013005	01023013	[
01023013006	01023013	всего
01023013007	01023013	]
01023013008	01023013	народа
01023013009	01023013	земли
01023013010	01023013	той
01023013011	01023013	и
01023013012	01023013	сказал
01023013013	01023013	:
01023013014	01023013	если
01023013015	01023013	послушаешь
01023013016	01023013	,
01023013017	01023013	я
01023013018	01023013	даю
01023013019	01023013	тебе
01023013020	01023013	за
01023013021	01023013	поле
01023013022	01023013	серебро
01023013023	01023013	;
01023013024	01023013	возьми
01023013025	01023013	у
01023013026	01023013	меня
01023013027	01023013	,
01023013028	01023013	и
01023013029	01023013	я
01023013030	01023013	похороню
01023013031	01023013	там
01023013032	01023013	умершую
01023013033	01023013	мою
01023013034	01023013	.
01023014001	01023014	Ефрон
01023014002	01023014	отвечал
01023014003	01023014	Аврааму
01023014004	01023014	и
01023014005	01023014	сказал
01023014006	01023014	ему
01023014007	01023014	:
01023015001	01023015	господин
01023015002	01023015	мой
01023015003	01023015	!
01023015004	01023015	послушай
01023015005	01023015	меня
01023015006	01023015	:
01023015007	01023015	земля
01023015008	01023015	стоит
01023015009	01023015	четыреста
01023015010	01023015	сиклей
01023015011	01023015	серебра
01023015012	01023015	;
01023015013	01023015	для
01023015014	01023015	меня
01023015015	01023015	и
01023015016	01023015	для
01023015017	01023015	тебя
01023015018	01023015	что
01023015019	01023015	это
01023015020	01023015	?
01023015021	01023015	похорони
01023015022	01023015	умершую
01023015023	01023015	твою
01023015024	01023015	.
01023016001	01023016	Авраам
01023016002	01023016	выслушал
01023016003	01023016	Ефрона
01023016004	01023016	;
01023016005	01023016	и
01023016006	01023016	отвесил
01023016007	01023016	Авраам
01023016008	01023016	Ефрону
01023016009	01023016	серебра
01023016010	01023016	,
01023016011	01023016	сколько
01023016012	01023016	он
01023016013	01023016	объявил
01023016014	01023016	вслух
01023016015	01023016	сынов
01023016016	01023016	Хетовых
01023016017	01023016	,
01023016018	01023016	четыреста
01023016019	01023016	сиклей
01023016020	01023016	серебра
01023016021	01023016	,
01023016022	01023016	какое
01023016023	01023016	ходит
01023016024	01023016	у
01023016025	01023016	купцов
01023016026	01023016	.
01023017001	01023017	И
01023017002	01023017	стало
01023017003	01023017	поле
01023017004	01023017	Ефроново
01023017005	01023017	,
01023017006	01023017	которое
01023017007	01023017	при
01023017008	01023017	Махпеле
01023017009	01023017	,
01023017010	01023017	против
01023017011	01023017	Мамре
01023017012	01023017	,
01023017013	01023017	поле
01023017014	01023017	и
01023017015	01023017	пещера
01023017016	01023017	,
01023017017	01023017	которая
01023017018	01023017	на
01023017019	01023017	нем
01023017020	01023017	,
01023017021	01023017	и
01023017022	01023017	все
01023017023	01023017	деревья
01023017024	01023017	,
01023017025	01023017	которые
01023017026	01023017	на
01023017027	01023017	поле
01023017028	01023017	,
01023017029	01023017	во
01023017030	01023017	всех
01023017031	01023017	пределах
01023017032	01023017	его
01023017033	01023017	вокруг
